date,time,PPFD_toa
2022/10/30,12:18:00,1546.0873114831497
2022/10/30,12:19:00,1544.1820012510461
2022/10/30,12:20:00,1542.240957935897
2022/10/30,12:21:00,1540.2642184923698
2022/10/30,12:22:00,1538.251820554733
2022/10/30,12:23:00,1536.2038024361439
2022/10/30,12:24:00,1534.1202031279142
2022/10/30,12:25:00,1532.0010622987722
2022/10/30,12:26:00,1529.8464202941032
2022/10/30,12:27:00,1527.6563181351871
2022/10/30,12:28:00,1525.43079751841
2022/10/30,12:29:00,1523.1699008144783
2022/10/30,12:30:00,1520.8736710676044
2022/10/30,12:31:00,1518.5421519946942
2022/10/30,12:32:00,1516.1753879845096
2022/10/30,12:33:00,1513.7734240968255
2022/10/30,12:34:00,1511.3363060615718
2022/10/30,12:35:00,1508.8640802779632
2022/10/30,12:36:00,1506.356793813616
2022/10/30,12:37:00,1503.8144944036478
2022/10/30,12:38:00,1501.2372304497774
2022/10/30,12:39:00,1498.6250510193931
2022/10/30,12:40:00,1495.978005844628
2022/10/30,12:41:00,1493.296145321405
2022/10/30,12:42:00,1490.5795205084828
2022/10/30,12:43:00,1487.828183126483
2022/10/30,12:44:00,1485.0421855569025
2022/10/30,12:45:00,1482.2215808411195
2022/10/30,12:46:00,1479.3664226793815
2022/10/30,12:47:00,1476.476765429785
2022/10/30,12:48:00,1473.5526641072377
2022/10/30,12:49:00,1470.5941743824146
2022/10/30,12:50:00,1467.601352580695
2022/10/30,12:51:00,1464.5742556810928
2022/10/30,12:52:00,1461.512941315168
2022/10/30,12:53:00,1458.417467765935
2022/10/30,12:54:00,1455.287893966747
2022/10/30,12:55:00,1452.1242795001785
2022/10/30,12:56:00,1448.926684596888
2022/10/30,12:57:00,1445.6951701344744
2022/10/30,12:58:00,1442.4297976363134
2022/10/30,12:59:00,1439.130629270392
2022/10/30,13:00:00,1435.7977278481192
2022/10/30,13:01:00,1432.4311568231337
2022/10/30,13:02:00,1429.0309802900965
2022/10/30,13:03:00,1425.5972629834657
2022/10/30,13:04:00,1422.13007027627
2022/10/30,13:05:00,1418.6294681788613
2022/10/30,13:06:00,1415.0955233376567
2022/10/30,13:07:00,1411.5283030338717
2022/10/30,13:08:00,1407.92787518224
2022/10/30,13:09:00,1404.2943083297162
2022/10/30,13:10:00,1400.6276716541774
2022/10/30,13:11:00,1396.9280349630994
2022/10/30,13:12:00,1393.1954686922325
2022/10/30,13:13:00,1389.4300439042572
2022/10/30,13:14:00,1385.6318322874351
2022/10/30,13:15:00,1381.8009061542393
2022/10/30,13:16:00,1377.9373384399817
2022/10/30,13:17:00,1374.0412027014218
2022/10/30,13:18:00,1370.1125731153686
2022/10/30,13:19:00,1366.1515244772659
2022/10/30,13:20:00,1362.1581321997708
2022/10/30,13:21:00,1358.132472311315
2022/10/30,13:22:00,1354.0746214546596
2022/10/30,13:23:00,1349.984656885438
2022/10/30,13:24:00,1345.8626564706772
2022/10/30,13:25:00,1341.7086986873246
2022/10/30,13:26:00,1337.5228626207488
2022/10/30,13:27:00,1333.3052279632345
2022/10/30,13:28:00,1329.0558750124658
2022/10/30,13:29:00,1324.774884669998
2022/10/30,13:30:00,1320.4623384397157
2022/10/30,13:31:00,1316.1183184262827
2022/10/30,13:32:00,1311.74290733358
2022/10/30,13:33:00,1307.3361884631254
2022/10/30,13:34:00,1302.8982457124955
2022/10/30,13:35:00,1298.4291635737225
2022/10/30,13:36:00,1293.9290271316893
2022/10/30,13:37:00,1289.397922062505
2022/10/30,13:38:00,1284.8359346318807
2022/10/30,13:39:00,1280.2431516934791
2022/10/30,13:40:00,1275.6196606872695
2022/10/30,13:41:00,1270.9655496378537
2022/10/30,13:42:00,1266.2809071527986
2022/10/30,13:43:00,1261.565822420944
2022/10/30,13:44:00,1256.820385210707
2022/10/30,13:45:00,1252.0446858683702
2022/10/30,13:46:00,1247.2388153163668
2022/10/30,13:47:00,1242.402865051544
2022/10/30,13:48:00,1237.5369271434238
2022/10/30,13:49:00,1232.6410942324503
2022/10/30,13:50:00,1227.7154595282238
2022/10/30,13:51:00,1222.7601168077306
2022/10/30,13:52:00,1217.7751604135515
2022/10/30,13:53:00,1212.7606852520717
2022/10/30,13:54:00,1207.7167867916694
2022/10/30,13:55:00,1202.6435610609012
2022/10/30,13:56:00,1197.5411046466718
2022/10/30,13:57:00,1192.4095146923967
2022/10/30,13:58:00,1187.2488888961504
2022/10/30,13:59:00,1182.0593255088113
2022/10/30,14:00:00,1176.8409233321831
2022/10/30,14:01:00,1171.5937817171227
2022/10/30,14:02:00,1166.3180005616432
2022/10/30,14:03:00,1161.0136803090122
2022/10/30,14:04:00,1155.6809219458412
2022/10/30,14:05:00,1150.3198270001621
2022/10/30,14:06:00,1144.9304975394964
2022/10/30,14:07:00,1139.5130361689066
2022/10/30,14:08:00,1134.0675460290497
2022/10/30,14:09:00,1128.5941307942066
2022/10/30,14:10:00,1123.0928946703157
2022/10/30,14:11:00,1117.563942392981
2022/10/30,14:12:00,1112.007379225486
2022/10/30,14:13:00,1106.4233109567817
2022/10/30,14:14:00,1100.8118438994807
2022/10/30,14:15:00,1095.173084887825
2022/10/30,14:16:00,1089.5071412756597
2022/10/30,14:17:00,1083.814120934384
2022/10/30,14:18:00,1078.0941322508972
2022/10/30,14:19:00,1072.3472841255405
2022/10/30,14:20:00,1066.5736859700166
2022/10/30,14:21:00,1060.7734477053136
2022/10/30,14:22:00,1054.9466797596058
2022/10/30,14:23:00,1049.093493066157
2022/10/30,14:24:00,1043.2139990612031
2022/10/30,14:25:00,1037.308309681837
2022/10/30,14:26:00,1031.3765373638691
2022/10/30,14:27:00,1025.4187950396963
2022/10/30,14:28:00,1019.4351961361427
2022/10/30,14:29:00,1013.4258545723073
2022/10/30,14:30:00,1007.3908847573905
2022/10/30,14:31:00,1001.3304015885185
2022/10/30,14:32:00,995.2445204485557
2022/10/30,14:33:00,989.1333572039055
2022/10/30,14:34:00,982.9970282023075
2022/10/30,14:35:00,976.8356502706197
2022/10/30,14:36:00,970.6493407125979
2022/10/30,14:37:00,964.4382173066572
2022/10/30,14:38:00,958.2023983036355
2022/10/30,14:39:00,951.9420024245364
2022/10/30,14:40:00,945.6571488582749
2022/10/30,14:41:00,939.3479572594022
2022/10/30,14:42:00,933.0145477458326
2022/10/30,14:43:00,926.6570408965532
2022/10/30,14:44:00,920.2755577493311
2022/10/30,14:45:00,913.8702197984055
2022/10/30,14:46:00,907.4411489921783
2022/10/30,14:47:00,900.9884677308918
2022/10/30,14:48:00,894.5122988642942
2022/10/30,14:49:00,888.0127656893061
2022/10/30,14:50:00,881.4899919476701
2022/10/30,14:51:00,874.9441018235963
2022/10/30,14:52:00,868.3752199413959
2022/10/30,14:53:00,861.7834713631129
2022/10/30,14:54:00,855.1689815861362
2022/10/30,14:55:00,848.5318765408186
2022/10/30,14:56:00,841.8722825880716
2022/10/30,14:57:00,835.1903265169655
2022/10/30,14:58:00,828.4861355423111
2022/10/30,14:59:00,821.7598373022416
2022/10/31,9:00:00,1207.0608028397678
2022/10/31,9:01:00,1212.0487576308242
2022/10/31,9:02:00,1217.0071477094446
2022/10/31,9:03:00,1221.9358786750283
2022/10/31,9:04:00,1226.8348566916422
2022/10/31,9:05:00,1231.703988489808
2022/10/31,9:06:00,1236.5431813682721
2022/10/31,9:07:00,1241.3523431957815
2022/10/31,9:08:00,1246.1313824128254
2022/10/31,9:09:00,1250.8802080333849
2022/10/31,9:10:00,1255.5987296466662
2022/10/31,9:11:00,1260.2868574188208
2022/10/31,9:12:00,1264.9445020946514
2022/10/31,9:13:00,1269.5715749993174
2022/10/31,9:14:00,1274.1679880400225
2022/10/31,9:15:00,1278.7336537076885
2022/10/31,9:16:00,1283.2684850786195
2022/10/31,9:17:00,1287.7723958161637
2022/10/31,9:18:00,1292.2453001723547
2022/10/31,9:19:00,1296.687112989539
2022/10/31,9:20:00,1301.097749702004
2022/10/31,9:21:00,1305.4771263375837
2022/10/31,9:22:00,1309.825159519264
2022/10/31,9:23:00,1314.141766466755
2022/10/31,9:24:00,1318.426864998085
2022/10/31,9:25:00,1322.6803735311557
2022/10/31,9:26:00,1326.9022110852945
2022/10/31,9:27:00,1331.0922972828005
2022/10/31,9:28:00,1335.2505523504722
2022/10/31,9:29:00,1339.3768971211275
2022/10/31,9:30:00,1343.4712530351107
2022/10/31,9:31:00,1347.533542141786
2022/10/31,9:32:00,1351.5636871010242
2022/10/31,9:33:00,1355.5616111846748
2022/10/31,9:34:00,1359.5272382780277
2022/10/31,9:35:00,1363.4604928812569
2022/10/31,9:36:00,1367.361300110865
2022/10/31,9:37:00,1371.2295857011072
2022/10/31,9:38:00,1375.0652760054004
2022/10/31,9:39:00,1378.86829799773
2022/10/31,9:40:00,1382.638579274039
2022/10/31,9:41:00,1386.3760480536084
2022/10/31,9:42:00,1390.0806331804183
2022/10/31,9:43:00,1393.7522641245075
2022/10/31,9:44:00,1397.3908709833172
2022/10/31,9:45:00,1400.9963844830183
2022/10/31,9:46:00,1404.5687359798283
2022/10/31,9:47:00,1408.1078574613261
2022/10/31,9:48:00,1411.6136815477391
2022/10/31,9:49:00,1415.0861414932303
2022/10/31,9:50:00,1418.5251711871686
2022/10/31,9:51:00,1421.9307051553853
2022/10/31,9:52:00,1425.3026785614236
2022/10/31,9:53:00,1428.641027207769
2022/10/31,9:54:00,1431.9456875370768
2022/10/31,9:55:00,1435.216596633376
2022/10/31,9:56:00,1438.4536922232737
2022/10/31,9:57:00,1441.6569126771367
2022/10/31,9:58:00,1444.8261970102624
2022/10/31,9:59:00,1447.9614848840479
2022/10/31,10:00:00,1451.0627166071315
2022/10/31,10:01:00,1454.1298331365308
2022/10/31,10:02:00,1457.1627760787671
2022/10/31,10:03:00,1460.16148769098
2022/10/31,10:04:00,1463.1259108820236
2022/10/31,10:05:00,1466.055989213552
2022/10/31,10:06:00,1468.9516669010968
2022/10/31,10:07:00,1471.812888815132
2022/10/31,10:08:00,1474.639600482114
2022/10/31,10:09:00,1477.431748085528
2022/10/31,10:10:00,1480.1892784669083
2022/10/31,10:11:00,1482.9121391268513
2022/10/31,10:12:00,1485.6002782260152
2022/10/31,10:13:00,1488.2536445861058
2022/10/31,10:14:00,1490.8721876908542
2022/10/31,10:15:00,1493.4558576869726
2022/10/31,10:16:00,1496.0046053851086
2022/10/31,10:17:00,1498.5183822607805
2022/10/31,10:18:00,1500.9971404552996
2022/10/31,10:19:00,1503.4408327766835
2022/10/31,10:20:00,1505.8494127005524
2022/10/31,10:21:00,1508.222834371016
2022/10/31,10:22:00,1510.561052601549
2022/10/31,10:23:00,1512.8640228758447
2022/10/31,10:24:00,1515.1317013486691
2022/10/31,10:25:00,1517.364044846693
2022/10/31,10:26:00,1519.5610108693145
2022/10/31,10:27:00,1521.7225575894672
2022/10/31,10:28:00,1523.8486438544164
2022/10/31,10:29:00,1525.9392291865456
2022/10/31,10:30:00,1527.9942737841243
2022/10/31,10:31:00,1530.0137385220632
2022/10/31,10:32:00,1531.9975849526659
2022/10/31,10:33:00,1533.9457753063566
2022/10/31,10:34:00,1535.8582724923983
2022/10/31,10:35:00,1537.7350400996015
2022/10/31,10:36:00,1539.5760423970166
2022/10/31,10:37:00,1541.3812443346144
2022/10/31,10:38:00,1543.1506115439506
2022/10/31,10:39:00,1544.884110338825
2022/10/31,10:40:00,1546.581707715919
2022/10/31,10:41:00,1548.243371355425
2022/10/31,10:42:00,1549.8690696216636
2022/10/31,10:43:00,1551.4587715636826
2022/10/31,10:44:00,1553.0124469158486
2022/10/31,10:45:00,1554.530066098423
2022/10/31,10:46:00,1556.0116002181237
2022/10/31,10:47:00,1557.4570210686763
2022/10/31,10:48:00,1558.8663011313517
2022/10/31,10:49:00,1560.2394135754892
2022/10/31,10:50:00,1561.5763322590067
2022/10/31,10:51:00,1562.8770317288997
2022/10/31,10:52:00,1564.1414872217254
2022/10/31,10:53:00,1565.369674664074
2022/10/31,10:54:00,1566.5615706730266
2022/10/31,10:55:00,1567.7171525566016
2022/10/31,10:56:00,1568.8363983141853
2022/10/31,10:57:00,1569.9192866369522
2022/10/31,10:58:00,1570.965796908269
2022/10/31,10:59:00,1571.97590920409
2022/10/31,11:00:00,1572.9496042933317
2022/10/31,11:01:00,1573.8868636382435
2022/10/31,11:02:00,1574.787669394759
2022/10/31,11:03:00,1575.652004412835
2022/10/31,11:04:00,1576.4798522367776
2022/10/31,11:05:00,1577.2711971055587
2022/10/31,11:06:00,1578.0260239531128
2022/10/31,11:07:00,1578.7443184086244
2022/10/31,11:08:00,1579.4260667968017
2022/10/31,11:09:00,1580.0712561381392
2022/10/31,11:10:00,1580.6798741491618
2022/10/31,11:11:00,1581.2519092426592
2022/10/31,11:12:00,1581.787350527908
2022/10/31,11:13:00,1582.2861878108783
2022/10/31,11:14:00,1582.7484115944271
2022/10/31,11:15:00,1583.1740130784801
2022/10/31,11:16:00,1583.562984160198
2022/10/31,11:17:00,1583.9153174341325
2022/10/31,11:18:00,1584.2310061923658
2022/10/31,11:19:00,1584.5100444246389
2022/10/31,11:20:00,1584.7524268184661
2022/10/31,11:21:00,1584.958148759236
2022/10/31,11:22:00,1585.1272063303
2022/10/31,11:23:00,1585.2595963130448
2022/10/31,11:24:00,1585.3553161869563
2022/10/31,11:25:00,1585.414364129666
2022/10/31,11:26:00,1585.4367390169866
2022/10/31,11:27:00,1585.422440422932
2022/10/31,11:28:00,1585.3714686197268
2022/10/31,11:29:00,1585.283824577801
2022/10/31,11:30:00,1585.1595099657704
2022/10/31,11:31:00,1584.9985271504063
2022/10/31,11:32:00,1584.80087919659
2022/10/31,11:33:00,1584.5665698672522
2022/10/31,11:34:00,1584.2956036233063
2022/10/31,11:35:00,1583.987985623558
2022/10/31,11:36:00,1583.6437217246112
2022/10/31,11:37:00,1583.2628184807536
2022/10/31,11:38:00,1582.8452831438346
2022/10/31,11:39:00,1582.3911236631247
2022/10/31,11:40:00,1581.9003486851664
2022/10/31,11:41:00,1581.3729675536072
2022/10/31,11:42:00,1580.8089903090236
2022/10/31,11:43:00,1580.2084276887297
2022/10/31,11:44:00,1579.571291126572
2022/10/31,11:45:00,1578.8975927527122
2022/10/31,11:46:00,1578.187345393396
2022/10/31,11:47:00,1577.4405625707102
2022/10/31,11:48:00,1576.6572585023223
2022/10/31,11:49:00,1575.8374481012129
2022/10/31,11:50:00,1574.9811469753906
2022/10/31,11:51:00,1574.0883714275942
2022/10/31,11:52:00,1573.1591384549833
2022/10/31,11:53:00,1572.1934657488143
2022/10/31,11:54:00,1571.1913716941035
2022/10/31,11:55:00,1570.1528753692776
2022/10/31,11:56:00,1569.0779965458087
2022/10/31,11:57:00,1567.9667556878412
2022/10/31,11:58:00,1566.8191739517986
2022/10/31,11:59:00,1565.6352731859834
2022/10/31,12:00:00,1564.4150759301592
2022/10/31,12:01:00,1563.1586054151228
2022/10/31,12:02:00,1561.865885562262
2022/10/31,12:03:00,1560.5369409830994
2022/10/31,12:04:00,1559.1717969788244
2022/10/31,12:05:00,1557.7704795398104
2022/10/31,12:06:00,1556.3330153451216
2022/10/31,12:07:00,1554.859431762004
2022/10/31,12:08:00,1553.349756845366
2022/10/31,12:09:00,1551.8040193372408
2022/10/31,12:10:00,1550.2222486662426
2022/10/31,12:11:00,1548.6044749470052
2022/10/31,12:12:00,1546.950728979608
2022/10/31,12:13:00,1545.2610422489906
2022/10/31,12:14:00,1543.5354469243523
2022/10/31,12:15:00,1541.7739758585415
2022/10/31,12:16:00,1539.976662587427
2022/10/31,12:17:00,1538.143541329264
2022/10/31,12:18:00,1536.2746469840379
2022/10/31,12:19:00,1534.3700151328035
2022/10/31,12:20:00,1532.4296820370057
2022/10/31,12:21:00,1530.4536846377898
2022/10/31,12:22:00,1528.4420605552978
2022/10/31,12:23:00,1526.3948480879528
2022/10/31,12:24:00,1524.3120862117287
2022/10/31,12:25:00,1522.19381457941
2022/10/31,12:26:00,1520.0400735198343
2022/10/31,12:27:00,1517.850904037128
2022/10/31,12:28:00,1515.6263478099213
2022/10/31,12:29:00,1513.3664471905593
2022/10/31,12:30:00,1511.0712452042906
2022/10/31,12:31:00,1508.7407855484541
2022/10/31,12:32:00,1506.3751125916415
2022/10/31,12:33:00,1503.9742713728563
2022/10/31,12:34:00,1501.5383076006542
2022/10/31,12:35:00,1499.0672676522743
2022/10/31,12:36:00,1496.5611985727555
2022/10/31,12:37:00,1494.0201480740398
2022/10/31,12:38:00,1491.4441645340673
2022/10/31,12:39:00,1488.8332969958497
2022/10/31,12:40:00,1486.1875951665427
2022/10/31,12:41:00,1483.5071094164946
2022/10/31,12:42:00,1480.7918907782912
2022/10/31,12:43:00,1478.0419909457803
2022/10/31,12:44:00,1475.2574622730922
2022/10/31,12:45:00,1472.4383577736373
2022/10/31,12:46:00,1469.5847311191033
2022/10/31,12:47:00,1466.6966366384274
2022/10/31,12:48:00,1463.7741293167655
2022/10/31,12:49:00,1460.8172647944443
2022/10/31,12:50:00,1457.8260993659023
2022/10/31,12:51:00,1454.8006899786176
2022/10/31,12:52:00,1451.7410942320232
2022/10/31,12:53:00,1448.647370376413
2022/10/31,12:54:00,1445.5195773118285
2022/10/31,12:55:00,1442.357774586942
2022/10/31,12:56:00,1439.162022397919
2022/10/31,12:57:00,1435.9323815872751
2022/10/31,12:58:00,1432.6689136427153
2022/10/31,12:59:00,1429.3716806959662
2022/10/31,13:00:00,1426.0407455215889
2022/10/31,13:01:00,1422.6761715357886
2022/10/31,13:02:00,1419.278022795204
2022/10/31,13:03:00,1415.846363995688
2022/10/31,13:04:00,1412.3812604710788
2022/10/31,13:05:00,1408.8827781919513
2022/10/31,13:06:00,1405.3509837643662
2022/10/31,13:07:00,1401.785944428598
2022/10/31,13:08:00,1398.1877280578572
2022/10/31,13:09:00,1394.5564031569954
2022/10/31,13:10:00,1390.8920388612064
2022/10/31,13:11:00,1387.1947049347025
2022/10/31,13:12:00,1383.4644717693927
2022/10/31,13:13:00,1379.7014103835395
2022/10/31,13:14:00,1375.9055924204076
2022/10/31,13:15:00,1372.0770901468989
2022/10/31,13:16:00,1368.2159764521782
2022/10/31,13:17:00,1364.3223248462853
2022/10/31,13:18:00,1360.396209458733
2022/10/31,13:19:00,1356.4377050371004
2022/10/31,13:20:00,1352.4468869456039
2022/10/31,13:21:00,1348.4238311636684
2022/10/31,13:22:00,1344.3686142844763
2022/10/31,13:23:00,1340.2813135135125
2022/10/31,13:24:00,1336.162006667091
2022/10/31,13:25:00,1332.0107721708766
2022/10/31,13:26:00,1327.8276890583902
2022/10/31,13:27:00,1323.6128369695045
2022/10/31,13:28:00,1319.3662961489274
2022/10/31,13:29:00,1315.088147444676
2022/10/31,13:30:00,1310.7784723065333
2022/10/31,13:31:00,1306.437352784502
2022/10/31,13:32:00,1302.0648715272414
2022/10/31,13:33:00,1297.661111780491
2022/10/31,13:34:00,1293.226157385488
2022/10/31,13:35:00,1288.760092777372
2022/10/31,13:36:00,1284.263002983575
2022/10/31,13:37:00,1279.7349736222043
2022/10/31,13:38:00,1275.1760909004126
2022/10/31,13:39:00,1270.5864416127547
2022/10/31,13:40:00,1265.9661131395378
2022/10/31,13:41:00,1261.3151934451544
2022/10/31,13:42:00,1256.6337710764137
2022/10/31,13:43:00,1251.9219351608472
2022/10/31,13:44:00,1247.179775405021
2022/10/31,13:45:00,1242.407382092819
2022/10/31,13:46:00,1237.604846083732
2022/10/31,13:47:00,1232.7722588111228
2022/10/31,13:48:00,1227.9097122804862
2022/10/31,13:49:00,1223.0172990677
2022/10/31,13:50:00,1218.0951123172583
2022/10/31,13:51:00,1213.1432457405033
2022/10/31,13:52:00,1208.1617936138352
2022/10/31,13:53:00,1203.1508507769224
2022/10/31,13:54:00,1198.1105126308937
2022/10/31,13:55:00,1193.0408751365217
2022/10/31,13:56:00,1187.9420348123958
2022/10/31,13:57:00,1182.8140887330874
2022/10/31,13:58:00,1177.6571345272966
2022/10/31,13:59:00,1172.4712703759992
2022/10/31,14:00:00,1167.2565950105727
2022/10/31,14:01:00,1162.0132077109188
2022/10/31,14:02:00,1156.7412083035747
2022/10/31,14:03:00,1151.4406971598082
2022/10/31,14:04:00,1146.1117751937127
2022/10/31,14:05:00,1140.754543860279
2022/10/31,14:06:00,1135.3691051534715
2022/10/31,14:07:00,1129.9555616042785
2022/10/31,14:08:00,1124.5140162787673
2022/10/31,14:09:00,1119.0445727761153
2022/10/31,14:10:00,1113.5473352266442
2022/10/31,14:11:00,1108.0224082898317
2022/10/31,14:12:00,1102.469897152324
2022/10/31,14:13:00,1096.889907525928
2022/10/31,14:14:00,1091.2825456456042
2022/10/31,14:15:00,1085.6479182674382
2022/10/31,14:16:00,1079.9861326666146
2022/10/31,14:17:00,1074.2972966353695
2022/10/31,14:18:00,1068.5815184809403
2022/10/31,14:19:00,1062.8389070235053
2022/10/31,14:20:00,1057.0695715941072
2022/10/31,14:21:00,1051.273622032577
2022/10/31,14:22:00,1045.4511686854391
2022/10/31,14:23:00,1039.6023224038138
2022/10/31,14:24:00,1033.7271945413015
2022/10/31,14:25:00,1027.8258969518697
2022/10/31,14:26:00,1021.8985419877163
2022/10/31,14:27:00,1015.945242497137
2022/10/31,14:28:00,1009.9661118223712
2022/10/31,14:29:00,1003.9612637974502
2022/10/31,14:30:00,997.9308127460225
2022/10/31,14:31:00,991.8748734791845
2022/10/31,14:32:00,985.7935612932911
2022/10/31,14:33:00,979.6869919677586
2022/10/31,14:34:00,973.5552817628663
2022/10/31,14:35:00,967.3985474175358
2022/10/31,14:36:00,961.2169061471166
2022/10/31,14:37:00,955.0104756411457
2022/10/31,14:38:00,948.7793740611153
2022/10/31,14:39:00,942.5237200382162
2022/10/31,14:40:00,936.243632671085
2022/10/31,14:41:00,929.939231523531
2022/10/31,14:42:00,923.6106366222662
2022/10/31,14:43:00,917.2579684546132
2022/10/31,14:44:00,910.8813479662186
2022/10/31,14:45:00,904.4808965587432
2022/10/31,14:46:00,898.0567360875564
2022/10/31,14:47:00,891.608988859414
2022/10/31,14:48:00,885.1377776301277
2022/10/31,14:49:00,878.6432256022326
2022/10/31,14:50:00,872.1254564226364
2022/10/31,14:51:00,865.5845941802702
2022/10/31,14:52:00,859.0207634037215
2022/10/31,14:53:00,852.434089058868
2022/10/31,14:54:00,845.8246965464938
2022/10/31,14:55:00,839.1927116999057
2022/10/31,14:56:00,832.5382607825342
2022/10/31,14:57:00,825.8614704855346
2022/10/31,14:58:00,819.1624679253674
2022/10/31,14:59:00,812.4413806413874
2022/11/1,9:00:00,1197.7102344597743
2022/11/1,9:01:00,1202.6933675320292
2022/11/1,9:02:00,1207.6469608132084
2022/11/1,9:03:00,1212.570919994038
2022/11/1,9:04:00,1217.4651513294295
2022/11/1,9:05:00,1222.3295616402777
2022/11/1,9:06:00,1227.1640583152187
2022/11/1,9:07:00,1231.9685493124061
2022/11/1,9:08:00,1236.742943161258
2022/11/1,9:09:00,1241.4871489641946
2022/11/1,9:10:00,1246.2010763983778
2022/11/1,9:11:00,1250.8846357174261
2022/11/1,9:12:00,1255.5377377531165
2022/11/1,9:13:00,1260.1602939170973
2022/11/1,9:14:00,1264.7522162025625
2022/11/1,9:15:00,1269.3134171859288
2022/11/1,9:16:00,1273.8438100285055
2022/11/1,9:17:00,1278.3433084781427
2022/11/1,9:18:00,1282.8118268708783
2022/11/1,9:19:00,1287.2492801325589
2022/11/1,9:20:00,1291.6555837804735
2022/11/1,9:21:00,1296.0306539249532
2022/11/1,9:22:00,1300.374407270967
2022/11/1,9:23:00,1304.686761119713
2022/11/1,9:24:00,1308.9676333701914
2022/11/1,9:25:00,1313.216942520763
2022/11/1,9:26:00,1317.434607670709
2022/11/1,9:27:00,1321.620548521763
2022/11/1,9:28:00,1325.7746853796457
2022/11/1,9:29:00,1329.896939155579
2022/11/1,9:30:00,1333.9872313677943
2022/11/1,9:31:00,1338.0454841430233
2022/11/1,9:32:00,1342.0716202179822
2022/11/1,9:33:00,1346.0655629408452
2022/11/1,9:34:00,1350.0272362726982
2022/11/1,9:35:00,1353.9565647889926
2022/11/1,9:36:00,1357.8534736809772
2022/11/1,9:37:00,1361.717888757125
2022/11/1,9:38:00,1365.5497364445418
2022/11/1,9:39:00,1369.3489437903718
2022/11/1,9:40:00,1373.1154384631834
2022/11/1,9:41:00,1376.8491487543492
2022/11/1,9:42:00,1380.5500035794034
2022/11/1,9:43:00,1384.2179324794076
2022/11/1,9:44:00,1387.8528656222832
2022/11/1,9:45:00,1391.4547338041407
2022/11/1,9:46:00,1395.023468450603
2022/11/1,9:47:00,1398.5590016181075
2022/11/1,9:48:00,1402.061265995198
2022/11/1,9:49:00,1405.5301949038083
2022/11/1,9:50:00,1408.9657223005343
2022/11/1,9:51:00,1412.367782777885
2022/11/1,9:52:00,1415.7363115655337
2022/11/1,9:53:00,1419.0712445315476
2022/11/1,9:54:00,1422.372518183611
2022/11/1,9:55:00,1425.6400696702308
2022/11/1,9:56:00,1428.8738367819383
2022/11/1,9:57:00,1432.073757952468
2022/11/1,9:58:00,1435.2397722599333
2022/11/1,9:59:00,1438.3718194279863
2022/11/1,10:00:00,1441.4698398269638
2022/11/1,10:01:00,1444.5337744750218
2022/11/1,10:02:00,1447.5635650392621
2022/11/1,10:03:00,1450.559153836841
2022/11/1,10:04:00,1453.520483836062
2022/11/1,10:05:00,1456.4474986574742
2022/11/1,10:06:00,1459.3401425749335
2022/11/1,10:07:00,1462.1983605166693
2022/11/1,10:08:00,1465.0220980663316
2022/11/1,10:09:00,1467.8113014640285
2022/11/1,10:10:00,1470.565917607348
2022/11/1,10:11:00,1473.2858940523686
2022/11/1,10:12:00,1475.9711790146591
2022/11/1,10:13:00,1478.6217213702662
2022/11/1,10:14:00,1481.237470656683
2022/11/1,10:15:00,1483.818377073814
2022/11/1,10:16:00,1486.3643914849208
2022/11/1,10:17:00,1488.8754654175605
2022/11/1,10:18:00,1491.3515510645036
2022/11/1,10:19:00,1493.7926012846483
2022/11/1,10:20:00,1496.1985696039187
2022/11/1,10:21:00,1498.5694102161444
2022/11/1,10:22:00,1500.9050779839388
2022/11/1,10:23:00,1503.2055284395544
2022/11/1,10:24:00,1505.4707177857297
2022/11/1,10:25:00,1507.7006028965252
2022/11/1,10:26:00,1509.895141318144
2022/11/1,10:27:00,1512.054291269735
2022/11/1,10:28:00,1514.1780116441976
2022/11/1,10:29:00,1516.2662620089568
2022/11/1,10:30:00,1518.319002606736
2022/11/1,10:31:00,1520.3361943563123
2022/11/1,10:32:00,1522.3177988532632
2022/11/1,10:33:00,1524.2637783706964
2022/11/1,10:34:00,1526.1740958599644
2022/11/1,10:35:00,1528.0487149513776
2022/11/1,10:36:00,1529.8875999548916
2022/11/1,10:37:00,1531.6907158607846
2022/11/1,10:38:00,1533.4580283403302
2022/11/1,10:39:00,1535.1895037464458
2022/11/1,10:40:00,1536.8851091143356
2022/11/1,10:41:00,1538.5448121621182
2022/11/1,10:42:00,1540.1685812914382
2022/11/1,10:43:00,1541.7563855880742
2022/11/1,10:44:00,1543.3081948225197
2022/11/1,10:45:00,1544.8239794505644
2022/11/1,10:46:00,1546.3037106138538
2022/11/1,10:47:00,1547.7473601404395
2022/11/1,10:48:00,1549.1549005453155
2022/11/1,10:49:00,1550.5263050309413
2022/11/1,10:50:00,1551.861547487752
2022/11/1,10:51:00,1553.160602494657
2022/11/1,10:52:00,1554.4234453195204
2022/11/1,10:53:00,1555.650051919636
2022/11/1,10:54:00,1556.8403989421818
2022/11/1,10:55:00,1557.9944637246663
2022/11/1,10:56:00,1559.1122242953606
2022/11/1,10:57:00,1560.1936593737125
2022/11/1,10:58:00,1561.2387483707587
2022/11/1,10:59:00,1562.247471389511
2022/11/1,11:00:00,1563.2198092253366
2022/11/1,11:01:00,1564.155743366325
